Dates;S&P500 COMPOSITE;S&P500 ES ENERGY;S&P500 ES HEALTH CARE;S&P500 ES REAL ESTATE;S&P500 ES INFO TECHNOLOGY;S&P500 ES FINANCIALS;S&P500 TRANSPORTATION;S&P500 PHARMACEUTICALS;S&P500 TELECOM SERV;S&P500 HOTELS REST & LEISURE IN;S&P500 FOOD RETAIL;S&P500 FOOD DISTRIBUTORS
02.05.2022;0,567531396;1,367900631;-0,680298989;-2,546502849;1,56133979;0,020916855;-0,499035728;-1,038026076;0,896277003;0,076659023;-0,445962131;-0,39797501
29.04.2022;-3,62845481;-2,472227902;-2,475915222;-4,895880932;-4,135185637;-3,409377894;-3,216371456;-1,724545726;-4,338267624;-2,918900407;-2,755681114;-3,215482653
28.04.2022;2,474689051;3,134884375;1,351351351;1,851667165;4,037302079;1,297881775;2,249877029;2,228693376;0,894639556;2,409183495;-0,163289542;0,683421098
27.04.2022;0,209810308;1,480081315;-0,117032067;-0,660480169;1,35847394;-0,1022251;1,518026565;0,031548063;-0,712083395;0,887990691;-0,249259625;0,079907155
26.04.2022;-2,814632738;0,044600646;-1,900704153;-1,48675906;-3,711268933;-2,548606153;-2,40930976;-0,722451323;-1,738440453;-3,301135691;-1,712511522;-2,328390382
25.04.2022;0,569785897;-3,340231074;0,664530751;-0,479181506;1,438846054;0,164643273;0,753179162;1,60600821;-1,527205569;1,158835706;-0,542809582;1,058206026
22.04.2022;-2,773997078;-2,431227391;-3,63020988;-1,774583386;-2,793808923;-3,000483949;-2,639680294;-1,946079757;-4,465255157;-1,952632987;-2,027937318;-1,047125283
21.04.2022;-1,475294039;-3,104061038;-1,106324652;-0,632031349;-1,72734055;-1,535968995;0,340556979;-0,668464392;1,697722567;-1,604089207;0,831744519;0,71775484
20.04.2022;-0,061852759;0,414170186;1,343189175;1,850719367;-0,1322872;0,686092631;0,362974659;0,055822608;0,513318535;-0,027604802;-0,157045638;1,135707593
19.04.2022;1,605759969;-0,963035019;0,929443648;2,120036813;1,839635789;1,318987588;1,891382828;0,270539213;0,691485646;2,449932586;-0,052321157;2,548648517
18.04.2022;-0,020489051;1,509142077;-1,117719506;-0,275337616;0,320014913;0,612996837;-0,909868575;-1,477721837;-0,838066214;-0,329078907;-0,855910023;-0,417524428
15.04.2022;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2022;-1,214413742;0,41479376;-0,463251012;-0,583308893;-2,446342988;-1,04380092;0,386431945;-0,060216371;-0,365744255;-0,04586645;-0,035355678;-0,460816193
13.04.2022;1,117465804;1,360134003;0,428735817;0,412290174;1,591547669;-0,080599661;1,479471589;0,059230816;0,694878744;2,91446104;-0,697500234;2,482549197
12.04.2022;-0,34175405;1,724372955;-0,947396804;-0,345648417;-0,353237628;-1,066917581;0,107064258;-0,718840932;-0,194188224;0,061401852;-3,133360541;-0,165360841
11.04.2022;-1,68772893;-3,108748411;-1,966862512;-1,351047061;-2,604742551;-0,477739862;0,360156001;-1,622813142;2,218913937;-0,598938946;-1,652284434;-1,004608924
08.04.2022;-0,26509874;2,756760425;0,57824424;0,332429641;-1,434462445;1,005162076;-0,989981973;0,500205495;1,307095662;-1,198104768;2,987645249;2,258868075
07.04.2022;0,425337246;1,356672456;1,854917624;-0,860717371;0,231758263;-0,097695351;-0,095459287;1,710830844;-0,93910074;-0,058942739;1,959774286;0,770134447
06.04.2022;-0,971686939;0,542848746;1,548662888;1,54990902;-2,545585326;-0,657099217;-2,507027929;2,565148283;0,795984224;-1,909272216;1,872435836;0,654909293
05.04.2022;-1,255171691;-1,508624359;0,179687207;0,061774555;-2,191157279;-0,746940387;-2,397295551;0,480188293;-0,27889016;-1,494858225;0,366282828;-0,4587479
04.04.2022;0,809087829;0,068155872;-0,747553208;-0,314383872;1,912204915;-0,474641269;-0,493863973;-0,702182714;0,829187396;-0,386929804;-0,06937799;0,570636503
01.04.2022;0,341028737;0,852336192;0,905437011;2,023675683;-0,165707496;-0,210159816;-4,350344926;0,916040179;1,940463065;0,272932393;0,191754554;0,930294304
31.03.2022;-1,565253289;-1,39286622;-1,182848999;-1,1763937;-1,592992664;-2,320914272;-1,505534926;-1,12024987;-1,413043478;-0,10152738;1,77347352;-1,614539901
30.03.2022;-0,629372139;1,170883906;0,221071327;-0,565375617;-1,362500999;-0,70581077;-0,090338198;0,468609443;0,575759784;-0,787451457;-0,036578229;-0,132443686
29.03.2022;1,225653041;-0,443746587;0,553238255;2,847212939;2,062864538;0,234806209;0,95629383;-0,162910671;0,52014652;2,821800559;-1,068731756;2,669097802
28.03.2022;0,714496397;-2,564273123;0,735950886;1,282788966;1,229316966;-0,297953848;1,169936397;0,432110419;0,190839695;0,805689071;0;0,037098868
25.03.2022;0,506619235;2,277404541;0,515926708;1,233510365;-0,090725553;1,307501579;0,801863792;0,730019545;0,955909596;-0,193332328;0,438575236;-0,760876235
24.03.2022;1,434393121;0,127724796;1,147293564;0,637931034;2,70780926;0,755671415;0,952624046;0,762196745;0,327113226;2,315367388;0,533482741;1,367363652
23.03.2022;-1,227278067;1,739552291;-1,769022012;-1,03402382;-1,503328436;-1,841443911;-1,04192978;-0,544185997;-0,15587886;-1,662325673;-0,213908943;-0,837805054
22.03.2022;1,130418409;-0,660929432;0,015707563;0,054631748;1,422053792;1,600099039;0,561537833;-0,73565731;-0,044516991;1,060214309;1,600355635;0,446069017
21.03.2022;-0,04346735;3,790774947;-0,118608329;-0,523080058;-0,176662223;-0,12518933;0,090799306;0,107310812;0;-1,84838773;-0,25127485;-0,603485436
18.03.2022;1,166225035;0,091190302;0,651860835;0,211035093;2,187718153;0,291409617;-0,511296398;0,088451778;-1,505407776;1,247632544;0,286582504;1,868328332
17.03.2022;1,234780374;3,484198061;1,606412815;1,362820867;0,689676022;1,228601466;0,827944257;1,832550559;0,03655238;-0,191677242;1,217804451;-0,412315317
16.03.2022;2,238384028;-0,429279437;1,224598514;1,130495464;3,321619617;2,881541988;3,335654989;0,141743444;0,102451518;4,34134937;-2,134012041;2,944392043
15.03.2022;2,140849391;-3,724923284;1,928947456;0,702740689;3,427805284;1,310000818;2,258924532;1,55950096;0,833825266;3,200620623;1,389509205;1,34150183
14.03.2022;-0,742095611;-2,890362587;0,682707629;-0,729010429;-1,896525084;1,246853888;-0,831344851;1,237648358;-0,9863374;-1,631264265;-0,841452613;-1,361805169
11.03.2022;-1,296155435;-0,850511502;-0,790417102;-0,929573571;-1,800901034;-0,716775169;-0,840447481;0,351215405;-0,021913806;-0,867549485;-2,102753089;-2,701124861
10.03.2022;-0,429184549;3,06812181;-0,0284337;0,357204786;-1,755901419;-0,799112822;1,156534227;0,444028979;0,219619327;0,596243804;3,163204453;0,275980305
09.03.2022;2,569832402;-3,178525778;1,898094494;1,474521396;3,982321988;3,614457831;1,419582864;1,392383639;0,515084621;3,872652114;-0,6639844;5,908859414
08.03.2022;-0,723383693;1,38579303;-2,112587805;-0,882486309;-0,427397781;-0,549524418;-1,29954765;-1,571523767;-2,412753124;1,212583861;-3,650589802;-3,137868909
07.03.2022;-2,951809595;1,565434092;-1,712726165;-1,798314722;-3,698227107;-3,657411155;-3,673273451;-0,286824882;-0,903721625;-7,095463132;-1,8991181;-8,487084871
04.03.2022;-0,793401612;2,853790614;0,492504935;0,821936732;-1,783201078;-1,957204991;0,936469185;0,914160548;0,206788363;-2,403913347;6,967806339;-2,433979969
03.03.2022;-0,5254711;0,273308114;0,487705884;1,096292158;-1,243147533;-0,299112159;0,437997192;0,872535426;0,451257073;-2,418511615;11,60627246;-1,459640515
02.03.2022;1,864262724;2,223990231;1,540834098;1,830980908;2,189039316;2,554655673;3,031647156;1,760886523;1,19599884;2,189408017;2,110292654;2,576386671
01.03.2022;-1,547346328;1,031872138;-0,582870738;-0,227022809;-1,994335746;-3,707118856;-2,036613705;-0,784193214;-0,289100896;-3,146392415;3,311394488;-1,090348644
28.02.2022;-0,24426123;2,571231353;-0,751642989;-1,773519164;-0,160783589;-1,447824413;-0,427965424;-0,964865809;-0,945017182;-1,76547474;0,734031848;-0,172015061
25.02.2022;2,237274699;2,738160901;3,028009596;2,489019034;1,368692792;3,157075217;1,989582034;3,825718566;2,705882353;1,731813072;4,545595198;2,694904609
24.02.2022;1,495680984;-0,868987873;0,458217365;1,784675778;3,466094993;-1,165201005;0,586674386;-1,098417769;-0,852956186;-0,395411183;-0,203810641;1,035180264
23.02.2022;-1,841217629;1,013906697;-0,510583118;-1,319942611;-2,562514165;-1,773870122;-1,853360103;-0,428724544;-1,074570893;-2,510635113;-1,132686084;-0,178161375
22.02.2022;-1,01428647;-1,528689639;-0,253969537;-0,239739507;-0,881337656;-0,417805905;-1,541330598;-1,071725821;-0,208708168;-1,338519198;-1,206490921;0,825308118
21.02.2022;0;0;0;0;0;0;0;0;0;0;0;0
18.02.2022;-0,716624127;-0,786278666;-0,817815551;-0,459467161;-1,10083794;-0,11813621;-0,607964708;-0,762590091;0,346645483;-0,279842159;0,796546273;-0,842107346
17.02.2022;-2,117313704;-0,084722918;-1,595076696;-0,9664903;-3,064553759;-2,410576592;-1,590587806;-1,084474886;-0,488681279;-2,107451174;1,480932988;-1,530786245
16.02.2022;0,088122083;0,760544798;0,131671637;0,247524752;-0,173779068;0,001497275;0,398315173;-0,170940171;-0,543206347;0,613508057;-3,964444444;1,446166621
15.02.2022;1,576674308;-1,38522175;1,14130471;0,394050197;2,735036443;1,372108554;2,242194448;1,342859407;0,727141829;2,331881835;1,577078192;2,87794659
14.02.2022;-0,384054822;-2,242588609;-1,089354752;-1,022487702;-0,03275081;-1,112195122;0,579096045;-0,998766954;-0,071942446;-0,129107184;-1,254160723;-0,70181462
11.02.2022;-1,896946768;2,793586096;-1,337951291;-1,344980588;-3,006021323;-1,452512314;-2,490979038;-0,453044099;-0,158023273;-2,170155676;2,435460302;-0,446352276
10.02.2022;-1,811570507;-0,677907843;-1,574002418;-2,862145599;-2,751831836;-0,846239587;-1,505724466;-1,15591635;-1,499929249;-0,904289085;0,042638728;1,904439937
09.02.2022;1,451717778;0,510546823;0,815665944;2,378654164;2,307520215;0,591593762;1,252632543;0,31533874;1,785971482;2,21718903;-0,767649903;0,061504398
08.02.2022;0,840122483;-2,122823167;0,790267235;-0,800218863;1,275287263;1,383529271;1,16533274;-0,870871859;0,303380526;1,3449799;1,856241342;1,776715945
07.02.2022;-0,370178623;1,305547626;-0,129161231;-0,088834222;-0,657389378;0,330141961;-0,248565436;0,113099813;-0,352695602;1,110895051;-0,221150597;1,472580987
04.02.2022;0,515696469;1,57745172;-0,405949618;-1,265054144;0,473840079;1,655149269;-1,329333783;-0,481909279;-1,124475126;0,034511753;-0,75598232;-0,592488134
03.02.2022;-2,439109422;-1,038797062;-0,453015708;-1,097691178;-3,066248647;-1,153532977;-1,848852298;-1,252805594;1,370752471;-0,981080493;2,291861553;-0,950643665
02.02.2022;0,94225499;0,378300528;1,252272268;1,658582912;0,813843763;0,658733532;0,913910036;0,881757419;0,755978774;-0,403472837;-0,06855291;0,667373215
01.02.2022;0,686295136;3,543236633;0,284228271;-0,737324086;0,238758316;1,434905777;4,052809622;0,202888433;-1,425910003;0,910459039;1,239786744;1,676126664
31.01.2022;1,888601825;0,441364435;0,668289153;1,254516943;2,683087988;0,893176134;0,970615862;-0,201391232;0,707172752;2,081288168;0,275211945;0,670218251
28.01.2022;2,434756883;-0,601488834;2,077402374;3,379735683;4,334902995;1,272652907;1,224525076;1,607158659;3,634460066;2,57157989;-4,252483644;1,264941647
27.01.2022;-0,538399468;1,244071067;0,139179313;-1,752016897;-0,690620136;-0,92114902;-0,942794897;0,919807108;0,157291589;-1,613390887;2,299064262;-0,519362483
26.01.2022;-0,149663143;-0,172545243;-0,444465269;-1,66161599;0,721224499;0,265670662;-0,787186046;-0,068046182;-5,116907114;-0,110524929;-1,552633987;-0,012982376
25.01.2022;-1,217197679;3,960953632;-0,662282481;-0,264882671;-2,336142494;0,467884002;-0,891487371;1,153199508;0,007107321;-0,645461975;-5,532662882;-0,129655441
24.01.2022;0,277175223;0,54948512;-0,366365889;0,173492992;0,332311782;0,239223154;0,589043416;-1,372195513;0,085360649;0,605048494;1,70569444;-0,310207775
21.01.2022;-1,891481307;-1,953486459;-1,06251188;-0,040805223;-1,931816124;-2,018566494;-0,816619847;-0,951289146;-1,104467112;-0,961189814;-0,738909091;-0,793939135
20.01.2022;-1,103742532;-0,898679491;-0,58257362;-0,913103541;-1,330174927;-0,625229864;-0,244851599;-0,245211234;-0,636096743;-0,517659269;-2,697576993;0,437880999
19.01.2022;-0,968952024;-0,657934692;-0,441811883;-1,214884836;-1,372875144;-1,653278676;-0,38210417;-0,615266925;-0,174447003;-0,960815283;-0,019810386;-1,559396526
18.01.2022;-1,838789581;0,404487987;-1,387653784;-0,710532404;-2,485421814;-2,295617858;-2,085887342;-0,472052122;0,083804735;-1,828048953;-1,080596848;-1,089921104
17.01.2022;0;0;0;0;0;0;0;0;0;0;0;0
14.01.2022;0,081991316;2,444611028;-0,1686136;-1,178967995;0,886431394;-1,007244581;-1,109943695;-0,670916162;0,174898559;-0,790511421;-0,728121613;-0,78381769
13.01.2022;-1,424354946;-0,602297423;-1,631609369;-0,344984704;-2,650895162;-0,409377949;0,353264543;-1,220865705;0,294695481;-0,285476027;4,964849333;2,852542228
12.01.2022;0,281769632;0,188702721;-0,260677762;0,287225015;0,435548927;0,040663985;0,076659452;-0,841278744;0,014035088;-0,636869481;-1,193255512;-0,306174519
11.01.2022;0,916003075;3,413964659;0,760833191;-0,159676736;1,210977702;0,83618897;-0,454276121;-0,065566142;0,161664441;0,333149262;-2,831456898;-1,109136976
10.01.2022;-0,144108548;-0,269472604;1,03923445;-0,592808552;0,102334462;-0,299309398;-2,243246564;0,879055229;-0,573065903;-1,377085677;2,034634509;-1,430066633
07.01.2022;-0,405021241;1,451539413;-0,454701332;-0,547680412;-1,009949927;1,147473196;0,41331418;1,046719703;0,111942909;-0,607920816;2,124554952;0,992140323
06.01.2022;-0,096371086;2,290432119;-1,208961498;0,099970976;-0,482073627;1,5461212;0,4372494;-0,544631945;-0,292989187;0,613445529;0,660967657;-0,661212014
05.01.2022;-1,93927661;-0,073186959;-0,708897347;-3,217852684;-3,129628901;-1,248408021;-0,751093698;0,302173282;1,457994196;-2,255696277;1,384917798;-0,840188862
04.01.2022;-0,062961789;3,457770232;-1,382831026;-0,382427012;-1,142625739;2,602829228;1,640222506;-1,416319478;1,188856263;-0,352666861;2,169613243;2,443815478
03.01.2022;0,637407735;3,096465913;-0,979366393;-0,96073903;1,024399025;1,244538798;-0,690749805;-1,377983627;1,519557947;0,335719633;-0,154949262;0,50951087
31.12.2021;-0,262622077;0,251375451;-0,39444266;0,175828244;-0,487555448;-0,130590422;0,516056579;-0,185755283;-0,6285673;0,265065328;0,265025741;0,705520161
30.12.2021;-0,298973933;-0,676009893;0,162038161;0,356004086;-0,677371772;-0,25897208;-0,352594277;0,406550918;-0,00722439;-0,142883913;0,962662238;0,077025119
29.12.2021;0,140190333;-0,631948508;0,597691044;0,64180453;0,073160467;-0,065848915;0,285017012;0,283711791;-0,667384284;0,130757278;0,653190106;-0,485457565
28.12.2021;-0,101018745;-0,114555571;-0,281263127;0,428660826;-0,590836246;0,045962219;0,436548405;-0,471668514;0,028712942;-0,130001698;1,556212274;1,044524048
27.12.2021;1,383895603;2,239644334;1,047017354;2,043422733;2,181433156;0,960556845;1,072332731;1,048337666;-0,300579689;0,550544067;1,225217198;1,122605489
24.12.2021;0;0;0;0;0;0;0;0;0;0;0;0
23.12.2021;0,622370416;0,098095512;0,406426229;-0,362664631;0,564474794;0,549014729;1,366523385;0,081439254;-0,007156147;0,806059095;-0,710945399;1,833307486
22.12.2021;1,018018037;0,575113699;1,169802596;0,950606975;1,328914787;0,489184796;0,400279736;0,796358287;0,409571028;1,140634193;-0,799297872;1,046575404
21.12.2021;1,777794318;2,889329042;0,421069806;0,633443216;2,60148794;2,013679629;2,01162103;-0,796361906;0,44749188;3,757918538;-3,604665216;4,606287688
20.12.2021;-1,138803283;-1,169619262;-0,635385814;-0,715546286;-1,228229238;-1,904940647;-1,272427343;0,329994482;0,427660191;-0,192104445;1,608743706;-1,247629619
17.12.2021;-1,028772648;-2,243697077;-0,674453748;-0,300713395;-0,64306078;-2,268315424;-0,965527369;-2,206080731;0,436808387;-0,474578788;-2,438147727;-2,567511238
16.12.2021;-0,874337824;0,657308646;0,578063487;0,404715254;-2,863669285;1,208192816;0,102899563;1,871035941;4,838955885;-0,33792742;-0,672378912;-0,750273945
15.12.2021;1,634840929;-0,421971277;2,105899189;1,476531943;2,752914554;0,313469894;0,923521994;3,513551959;-0,10673986;0,09258402;1,402841886;1,427842359
14.12.2021;-0,747059844;-0,37738553;-0,480428398;-1,274295276;-1,641527057;0,624609619;-0,757331763;0,49594229;0,374990434;-0,523126232;-0,108489287;0,190893906
13.12.2021;-0,91362091;-2,772810664;0,925026831;1,317162233;-1,621107306;-1,148431712;-1,474201474;2,41919135;-0,555555556;-2,059630048;2,30930505;-0,393865656
10.12.2021;0,95491114;0,758125278;0,368681914;0,507913622;2,070417476;0,139116456;0,524051694;0,080027953;-0,022825839;0,410598266;2,10609161;-0,270895649
09.12.2021;-0,718112996;-0,906603599;0,244890089;-1,363974272;-1,094440296;-0,262086828;-0,133795702;0,392658308;-0,762609484;-0,447233644;2,033277656;0,503681183
08.12.2021;0,308529365;0,009275577;0,742716906;0,467608378;0,44640497;-0,45579411;-0,115458744;0,446697507;-0,480913736;1,159014898;-5,015865267;0,794685327
07.12.2021;2,070706301;2,276823831;1,250942468;1,747835855;3,505591847;1,801337333;0,854544121;0,069382834;-0,344466078;1,485408194;-0,088401158;-0,095956134
06.12.2021;1,173092898;1,531496821;0,515345024;1,380049575;0,972811692;1,406844106;2,03768501;-0,317467516;-0,276304981;3,605406511;3,869170123;4,301203384
03.12.2021;-0,844858098;-0,748070075;0,253701465;-0,40699226;-1,650296163;-1,541149311;0,33606188;0,78274085;1,608619774;-1,143395296;-2,731752387;-0,283952524
02.12.2021;1,419442327;2,848925815;0,39798619;2,668082337;0,842201162;2,83276122;3,293868963;-0,80253001;2,840421381;3,746229508;11,042714;3,099009052
01.12.2021;-1,181519597;-0,944728512;-0,189347545;-1,341488139;-1,255390027;-1,102527087;-1,594435221;0,866652184;-1,815813668;-2,038876113;-3,178702692;-2,811871287
30.11.2021;-1,896130622;-2,497507241;-1,928383599;-2,116822121;-0,95665252;-2,410440598;-2,125553335;-0,899645354;-3,58277314;-2,289089323;-1,938437561;-4,317071226
29.11.2021;1,320022113;0,592252949;0,378010232;1,333958976;2,639730732;0,31214573;0,090670306;-1,783886045;-0,696889671;0,60557457;-1,829657019;0,645434952
26.11.2021;-2,272485568;-4,040149414;-0,447688564;-2,690714589;-2,600551186;-3,274600814;-2,856701808;0,218593862;-0,518134715;-4,405408668;1,409361262;-4,715713583
25.11.2021;0;0;0;0;0;0;0;0;0;0;0;0
24.11.2021;0,22939007;0,978849447;-0,039562606;1,278324635;0,708533427;-0,227800674;-0,617267239;-0,351189153;-0,630891951;0,126321388;-1,207127802;-0,235394122
23.11.2021;0,165707867;3,042586676;0,088283025;1,095304882;-0,206299366;1,547756742;0,562659382;0,461107327;0,517530432;0,677875342;0,468429158;1,512268513
22.11.2021;-0,319713237;1,81350295;-0,467135741;-0,501711134;-1,144779128;1,427843724;0,975010767;-0,449033577;1,322008863;0,032261206;4,815711595;1,617671857
19.11.2021;-0,139864896;-3,907525778;-0,645148866;-0,555096646;0,765677276;-1,111263757;-0,021987888;-0,809216691;-0,958232755;-1,014653427;-1,232271565;-1,013731556
18.11.2021;0,338475517;-0,536000186;0,058450609;0,029746166;1,021396496;-0,477022408;-0,245841711;0,12915618;-0,89169204;-0,418204182;1,847028179;-0,965374358
17.11.2021;-0,260162948;-1,744106516;0,16277005;0,645332979;-0,392987617;-1,110209723;-0,877804854;0,607501027;-0,483370608;-0,0149979;-2,496866548;-1,136351256
16.11.2021;0,386520885;0,093562447;0,384270113;-0,647762575;1,073652054;-0,16647919;-0,260216667;-0,046623669;-0,459605027;-0,52396639;-2,272507494;0,130911471
15.11.2021;-0,001067726;0,830648873;-0,640412739;0,478182905;-0,114768335;0,021001785;-0,174077749;-0,451973655;-0,236423556;-0,079903639;0,541223749;0,288837102
12.11.2021;0,722263925;-0,259334909;0,425320763;0,063133411;1,185409811;0,183351117;0,168950968;0,061922243;-0,100200401;0,027437133;0,380623963;-1,753160203
11.11.2021;0,055092743;0,310787789;-0,230814731;0,046541006;0,528284893;0,310554324;-0,178569818;0,054211336;-0,242753106;-1,392744554;-0,472721386;-1,24830163
10.11.2021;-0,822581506;-2,968704626;0,263654941;-0,489596083;-1,676141299;-0,200102308;-0,374669805;1,252394448;0,625044903;-1,299756767;1,288862652;-1,318780312
09.11.2021;-0,34987345;0,394698482;-0,374413975;0,358553833;-0,429022981;-0,546153731;0,227835562;-0,301544578;-0,457698634;-0,557643351;0,550700742;-1,007890998
08.11.2021;0,088770056;0,884615385;0,531355117;-0,016596959;0,576465211;0,518906236;0,491393821;-0,131612702;-0,491033305;-0,579092965;-1,465427606;-1,106462397
05.11.2021;0,373285813;1,415689604;-1,029406127;0,22622929;0,43130175;0,0692354;0,390653391;-0,349001345;0,875807609;3,686556417;-2,5335698;4,63304721
04.11.2021;0,418189191;0,193107888;-0,755913501;-1,141259661;1,535694906;-1,340896604;-0,308840445;0,223905536;-1,100461484;-0,272992172;1,09496062;0,425623619
03.11.2021;0,646129593;-0,834378206;0,63242267;0,602190385;0,599062216;0,395062465;0,912123566;0,207626362;0,989460099;0,613222193;5,5274005;-0,295444779
02.11.2021;0,368036726;-1,006522083;0,628692525;0,935110042;0,815612344;0,167249052;-0,304330791;1,780337889;-0,506491654;-0,71436617;0,618710906;-0,970295344
